Skills v1
7013,Fire Purple Bottle-Rocket,http://images.kingdomofloathing.com/itemimages/bottlerocket.gif
7014,Fire Black Bottle-Rocket,http://images.kingdomofloathing.com/itemimages/bottlerocket.gif
7015,Creepy Grin,http://images.kingdomofloathing.com/itemimages/waxlips.gif
7016,Start Trash Fire,http://images.kingdomofloathing.com/itemimages/handcan.gif
7017,Overload Discarded Refrigerator,http://images.kingdomofloathing.com/itemimages/littlefridge.gif
7018,Trashquake,http://images.kingdomofloathing.com/itemimages/trashcan.gif
7019,Zombo's Visage,http://images.kingdomofloathing.com/itemimages/zomboeye.gif
7020,Hypnotize Hobo,http://images.kingdomofloathing.com/itemimages/spiral.gif
7021,Ask Richard for a Bandage,http://images.kingdomofloathing.com/itemimages/wrapping.gif
7022,Ask Richard for a Grenade,http://images.kingdomofloathing.com/itemimages/grenade.gif
7023,Ask Richard to Rough the Hobo Up a Bit,http://images.kingdomofloathing.com/itemimages/buhobo.gif
7024,Summon Mayfly Swarm,http://images.kingdomofloathing.com/itemimages/mayflies3.gif
7049,Ask the hobo for some violence,http://images.kingdomofloathing.com/itemimages/club.gif
7050,Ask the hobo to tell you a joke,http://images.kingdomofloathing.com/itemimages/wink.gif
7051,Ask the hobo to dance for you,http://images.kingdomofloathing.com/itemimages/footprints.gif
7079,Furious Cleave,http://images.kingdomofloathing.com/itemimages/cleave.gif
7080,Mighty Shout,http://images.kingdomofloathing.com/itemimages/shout.gif
7082,Point at your opponent,http://images.kingdomofloathing.com/itemimages/foamfinger.gif
7085,Ball Bust,http://images.kingdomofloathing.com/itemimages/dodgeball.gif
7086,Ball Sweat,http://images.kingdomofloathing.com/itemimages/dodgeball.gif
7087,Ball Sack,http://images.kingdomofloathing.com/itemimages/dodgeball.gif
7088,Net Gain,http://images.kingdomofloathing.com/itemimages/dragnet.gif
7089,Net Loss,http://images.kingdomofloathing.com/itemimages/dragnet.gif
7090,Net Neutrality,http://images.kingdomofloathing.com/itemimages/dragnet.gif
7091,Blade Sling,http://images.kingdomofloathing.com/itemimages/switchblade.gif
7092,Blade Roller,http://images.kingdomofloathing.com/itemimages/switchblade.gif
7093,Blade Runner,http://images.kingdomofloathing.com/itemimages/switchblade.gif
7107,Spew Poison,http://images.kingdomofloathing.com/itemimages/poison.gif
7108,famname: Fire a badly romantic arrow (x),http://images.kingdomofloathing.com/itemimages/arrow_heart.gif
7109,famname: Fire a boxing-glove arrow (x),http://images.kingdomofloathing.com/itemimages/arrow_glove.gif
7110,famname: Fire a poison arrow (x left),http://images.kingdomofloathing.com/itemimages/arrow_poison.gif
7111,famname:  Fire a fingertrap arrow (x),http://images.kingdomofloathing.com/itemimages/arrow_trap.gif
7112,Nuclear Breath,http://images.kingdomofloathing.com/itemimages/fire.gif
7114,Throw Shield,http://images.kingdomofloathing.com/itemimages/opshield.gif
7115,Release the Boots,http://images.kingdomofloathing.com/itemimages/boot.gif
7117,Siphon Spirits,http://images.kingdomofloathing.com/itemimages/crystaldecanter.gif
7118,Swirl Cloak,http://images.kingdomofloathing.com/itemimages/ffcloak.gif
7140,Play Hog Fiddle,http://images.kingdomofloathing.com/itemimages/dulcimerpants.gif
7150,Fire Death Ray,http://images.kingdomofloathing.com/itemimages/sphat5.gif
7151,Stomp Ass,http://images.kingdomofloathing.com/itemimages/vio_boots.gif
7152,Brand,http://images.kingdomofloathing.com/itemimages/vio_brand.gif
7153,Violent Gaze,http://images.kingdomofloathing.com/itemimages/vio_lens.gif
7154,Mosh,http://images.kingdomofloathing.com/itemimages/vio_pants.gif
7155,Chilling Grip,http://images.kingdomofloathing.com/itemimages/hate_stone.gif
7156,Static Shock,http://images.kingdomofloathing.com/itemimages/hate_pants.gif
7157,Hateful Gaze,http://images.kingdomofloathing.com/itemimages/hate_lens.gif
7158,Tighten Girdle,http://images.kingdomofloathing.com/itemimages/hate_girdle.gif
7172,Steal Accordion,http://images.kingdomofloathing.com/itemimages/stealaccordion.gif
7176,Spirit of Cayenne,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7177,Spirit of Peppermint,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7178,Spirit of Garlic,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7179,Spirit of Wormwood,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7180,Spirit of Bacon Grease,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7181,Spirit of Nothing,http://images.kingdomofloathing.com/itemimages/flavorofmagic.gif
7202,Pull Voice Box String,http://images.kingdomofloathing.com/itemimages/voicebox.gif
7203,Shovel Hot Coal,http://images.kingdomofloathing.com/itemimages/coalshovel.gif
7204,Unleash the Greash,http://images.kingdomofloathing.com/itemimages/unleashgreash.gif
7205,Heat Space,http://images.kingdomofloathing.com/itemimages/spaceheater.gif
7207,Bang!  Bang Bang!  Bang!,http://images.kingdomofloathing.com/itemimages/sixshooter.gif
11000,Mighty Axing,http://images.kingdomofloathing.com/itemimages/mightyaxing.gif
11001,Cleave,http://images.kingdomofloathing.com/itemimages/axecleave.gif
11002,Ferocity,http://images.kingdomofloathing.com/itemimages/angry.gif
11003,Broadside,http://images.kingdomofloathing.com/itemimages/broadside.gif
11004,Sick Pythons,http://images.kingdomofloathing.com/itemimages/scharm.gif
11005,Pep Talk,http://images.kingdomofloathing.com/itemimages/peptalk.gif
11006,Throw Trusty,http://images.kingdomofloathing.com/itemimages/throwtrusty.gif
11007,Legendary Luck,http://images.kingdomofloathing.com/itemimages/clover.gif
11008,Song of Cockiness,http://images.kingdomofloathing.com/itemimages/superiority.gif
11009,Legendary Impatience,http://images.kingdomofloathing.com/itemimages/clock.gif
11010,Bifurcating Blow,http://images.kingdomofloathing.com/itemimages/bifblow.gif
11011,Intimidating Bellow,http://images.kingdomofloathing.com/itemimages/breath.gif
11012,Legendary Bravado,http://images.kingdomofloathing.com/itemimages/exclam.gif
11013,Song of Accompaniment,http://images.kingdomofloathing.com/itemimages/chorale.gif
11014,Big Lungs,http://images.kingdomofloathing.com/itemimages/lung.gif
11015,Song of Solitude,http://images.kingdomofloathing.com/itemimages/song_sol.gif
11016,Good Singing Voice,http://images.kingdomofloathing.com/itemimages/brokenflute.gif
11017,Song of Fortune,http://images.kingdomofloathing.com/itemimages/song_fortune.gif
11018,Louder Bellows,http://images.kingdomofloathing.com/itemimages/louder.gif
11019,Song of Battle,http://images.kingdomofloathing.com/itemimages/song_battle.gif
11020,Banishing Shout,http://images.kingdomofloathing.com/itemimages/banishingshout.gif
11021,Demand Sandwich,http://images.kingdomofloathing.com/itemimages/sammich.gif
11022,Legendary Girth,http://images.kingdomofloathing.com/itemimages/girth.gif
11023,Song of the Glorious Lunch,http://images.kingdomofloathing.com/itemimages/song_lunch.gif
11024,Big Boned,http://images.kingdomofloathing.com/itemimages/bigbone.gif
11025,Legendary Appetite,http://images.kingdomofloathing.com/itemimages/stomach.gif
11026,Heroic Belch,http://images.kingdomofloathing.com/itemimages/belch.gif
11027,Hungry Eyes,http://images.kingdomofloathing.com/itemimages/eyes.gif
11028,More to Love,http://images.kingdomofloathing.com/itemimages/candyheart.gif
11029,Barrel Chested,http://images.kingdomofloathing.com/itemimages/powderkeg.gif
11030,Gourmand,http://images.kingdomofloathing.com/itemimages/knifefork.gif
11031,Laugh it Off,http://images.kingdomofloathing.com/itemimages/hahahaha.gif
12000,Infectious Bite,http://images.kingdomofloathing.com/itemimages/breath.gif
12001,Bite Minion,http://images.kingdomofloathing.com/itemimages/turkeyleg.gif
12002,Lure Minions,http://images.kingdomofloathing.com/itemimages/birdbrain.gif
12003,Undying Greed,http://images.kingdomofloathing.com/itemimages/zombiegreed.gif
12004,Hunter's Sprint,http://images.kingdomofloathing.com/itemimages/fast.gif
12005,Insatiable Hunger,http://images.kingdomofloathing.com/itemimages/stomach.gif
12006,Devour Minions,http://images.kingdomofloathing.com/itemimages/gnashteeth.gif
12007,Indefatigable,http://images.kingdomofloathing.com/itemimages/wallshield.gif
12008,Skullcracker,http://images.kingdomofloathing.com/itemimages/brokeskull.gif
12009,Neurogourmet,http://images.kingdomofloathing.com/itemimages/realbrain.gif
12010,Ravenous Pounce,http://images.kingdomofloathing.com/itemimages/gashes.gif
12011,Distracting Minion,http://images.kingdomofloathing.com/itemimages/eyesleft.gif
12012,Plague Claws,http://images.kingdomofloathing.com/itemimages/3clawsbig.gif
12013,Flesh Mob,http://images.kingdomofloathing.com/itemimages/bonepile.gif
12014,Elemental Obliviousness,http://images.kingdomofloathing.com/itemimages/elesphere.gif
12015,Vigor Mortis,http://images.kingdomofloathing.com/itemimages/strboost.gif
12016,Virulence,http://images.kingdomofloathing.com/itemimages/dna.gif
12017,Bilious Burst,http://images.kingdomofloathing.com/itemimages/light.gif
12018,Unyielding Flesh,http://images.kingdomofloathing.com/itemimages/disarm.gif
12019,Corpse Pile,http://images.kingdomofloathing.com/itemimages/corpsepile.gif
12020,Howl of the Alpha,http://images.kingdomofloathing.com/itemimages/exclam.gif
12021,Summon Minion,http://images.kingdomofloathing.com/itemimages/littleman.gif
12022,Zombie Chow,http://images.kingdomofloathing.com/itemimages/cdish.gif
12023,Smash & Graaagh,http://images.kingdomofloathing.com/itemimages/sack1.gif
12024,Scavenge,http://images.kingdomofloathing.com/itemimages/trashcan.gif
12025,Meat Shields,http://images.kingdomofloathing.com/itemimages/meat.gif
12026,Summon Horde,http://images.kingdomofloathing.com/itemimages/horde.gif
12027,His Master's Voice,http://images.kingdomofloathing.com/itemimages/dotdotdot.gif
12028,Ag-grave-ation,http://images.kingdomofloathing.com/itemimages/tombstone.gif
12029,Disquiet Riot,http://images.kingdomofloathing.com/itemimages/louder.gif
12030,Zombie Maestro,http://images.kingdomofloathing.com/itemimages/operamask.gif
12031,Recruit Zombie,http://images.kingdomofloathing.com/itemimages/zombhead.gif
14000,Curdle,http://images.kingdomofloathing.com/itemimages/curdle.gif
14001,Conjure Eggs,http://images.kingdomofloathing.com/itemimages/cosmic_egg.gif
14002,Conjure Dough,http://images.kingdomofloathing.com/itemimages/cosmic_dough.gif
14003,Boil,http://images.kingdomofloathing.com/itemimages/jarl_boil.gif
14004,Fry,http://images.kingdomofloathing.com/itemimages/jarl_fry.gif
14005,Egg Man,http://images.kingdomofloathing.com/itemimages/jarl_eggman.gif
14006,Early Riser,http://images.kingdomofloathing.com/itemimages/clock.gif
14007,The Most Important Meal,http://images.kingdomofloathing.com/itemimages/numberone.gif
14008,Coffeesphere,http://images.kingdomofloathing.com/itemimages/jarl_coffee.gif
14011,Conjure Vegetables,http://images.kingdomofloathing.com/itemimages/cosmic_veg.gif
14012,Conjure Cheese,http://images.kingdomofloathing.com/itemimages/cosmic_cheese.gif
14013,Slice,http://images.kingdomofloathing.com/itemimages/jarl_chop.gif
14014,Chop,http://images.kingdomofloathing.com/itemimages/ginsu.gif
14015,Radish Horse,http://images.kingdomofloathing.com/itemimages/jarl_horse.gif
14016,Working Lunch,http://images.kingdomofloathing.com/itemimages/knifefork.gif
14017,Lunch Like a King,http://images.kingdomofloathing.com/itemimages/goldcrown.gif
14018,Oilsphere,http://images.kingdomofloathing.com/itemimages/jarl_oil.gif
14021,Conjure Meat Product,http://images.kingdomofloathing.com/itemimages/cosmic_meat.gif
14022,Conjure Potato,http://images.kingdomofloathing.com/itemimages/cosmic_potato.gif
14023,Bake,http://images.kingdomofloathing.com/itemimages/oven.gif
14024,Grill,http://images.kingdomofloathing.com/itemimages/jarl_grill.gif
14025,Hippotatomous,http://images.kingdomofloathing.com/itemimages/jarl_hippo.gif
14026,Food Coma,http://images.kingdomofloathing.com/itemimages/sleepy.gif
14027,Never Late for Dinner,http://images.kingdomofloathing.com/itemimages/jarl_neverlate.gif
14028,Gristlesphere,http://images.kingdomofloathing.com/itemimages/jarl_gristle.gif
14031,Conjure Cream,http://images.kingdomofloathing.com/itemimages/cosmic_cream.gif
14032,Conjure Fruit,http://images.kingdomofloathing.com/itemimages/cosmic_fruit.gif
14033,Freeze,http://images.kingdomofloathing.com/itemimages/snowflake.gif
14034,Blend,http://images.kingdomofloathing.com/itemimages/jarl_blend.gif
14035,Cream Puff,http://images.kingdomofloathing.com/itemimages/jarl_creampuff.gif
14036,Nightcap,http://images.kingdomofloathing.com/itemimages/martini.gif
14037,Best Served Cold,http://images.kingdomofloathing.com/itemimages/jarl_revenge.gif
14038,Chocolatesphere,http://images.kingdomofloathing.com/itemimages/jarl_choco.gif
15001,Catchphrase,http://images.kingdomofloathing.com/itemimages/tattle.gif
15002,Mixologist,http://images.kingdomofloathing.com/itemimages/shaker.gif
15003,Throw Party,http://images.kingdomofloathing.com/itemimages/partyhat.gif
15004,Fix Jukebox,http://images.kingdomofloathing.com/itemimages/jukebox.gif
15005,Snap Fingers,http://images.kingdomofloathing.com/itemimages/bulb.gif
15006,Shake It Off,http://images.kingdomofloathing.com/itemimages/candyheart.gif
15007,Check Hair,http://images.kingdomofloathing.com/itemimages/comb.gif
15008,Cocktail Magic,http://images.kingdomofloathing.com/itemimages/cocktailkit.gif
15009,Make Friends,http://images.kingdomofloathing.com/itemimages/happy.gif
15010,Natural Dancer,http://images.kingdomofloathing.com/itemimages/dance3.gif
15011,Rev Engine,http://images.kingdomofloathing.com/itemimages/engine.gif
15012,Born Showman,http://images.kingdomofloathing.com/itemimages/showman.gif
15013,Pop Wheelie,http://images.kingdomofloathing.com/itemimages/wheelie.gif
15014,Rowdy Drinker,http://images.kingdomofloathing.com/itemimages/sixpack.gif
15015,Peel Out,http://images.kingdomofloathing.com/itemimages/peelout.gif
15016,Easy Riding,http://images.kingdomofloathing.com/itemimages/motorbike.gif
15017,Check Mirror,http://images.kingdomofloathing.com/itemimages/bikemirror.gif
15018,Riding Tall,http://images.kingdomofloathing.com/itemimages/tallguy.gif
15019,Biker Swagger,http://images.kingdomofloathing.com/itemimages/swagger.gif
15020,Flash Headlight,http://images.kingdomofloathing.com/itemimages/headlight.gif
15021,Insult,http://images.kingdomofloathing.com/itemimages/insult.gif
15022,Best Dressed,http://images.kingdomofloathing.com/itemimages/btee.gif
15023,Live Fast,http://images.kingdomofloathing.com/itemimages/fast.gif
15024,Jump Shark,http://images.kingdomofloathing.com/itemimages/sharkfin.gif
15025,Hard Drinker,http://images.kingdomofloathing.com/itemimages/bottle.gif
15026,Smoke Break,http://images.kingdomofloathing.com/itemimages/cigarette.gif
15027,Animal Magnetism,http://images.kingdomofloathing.com/itemimages/magnet.gif
15028,Brood,http://images.kingdomofloathing.com/itemimages/brood.gif
15030,Walk Away From Explosion,http://images.kingdomofloathing.com/itemimages/explode.gif
15031,Incite Riot,http://images.kingdomofloathing.com/itemimages/fire.gif
15032,Unrepentant Thief,http://images.kingdomofloathing.com/itemimages/moneybag.gif
